id,og_brand,og_name,og_price_eur,og_url,copy_brand,copy_name,copy_price_eur,copy_url,notes,saved_amount
724,Parfums De Marly,Herod,,,,Tobacco Noir Intense,,,,
1769,Parfums De Marly,Herod,,,Maison Alhambra,Alhambbra Hercules,,,,
1770,Parfums De Marly,Kalan,,,Maison Alhambra,Kalos,,,,
162,Parfums De Marly,Layton,,,La Ree Fragrances,Country Meadow,,,,
162,Parfums De Marly,Layton,,,,Détour Noir Al Haramain,,,,
845,Parfums De Marly,Layton,,,,Royal Chariot Attar,,,,
846,Parfums De Marly,Layton,,,,Royal Equestrian,,,,
847,Parfums De Marly,Layton,,,,Vanille Fraiche (new Formulation),,,,
1771,Parfums De Marly,Layton,,,Amber Oud Exclusif,Genre Parfums,,,"Recommended, Closer Clone Than Detour Noir, Confirmed Not Haramain by Themself, Unknown Brand Copied Haramain Design",
1772,Parfums De Marly,Layton,,,Paris Corner,North Stag Deux,,,Aromatix: the New Best Clone,
1773,Parfums De Marly,Layton,,,Al Haramain,Detour Noir,,,"70% Similiar, Flater Version, Lacking Performance",
1774,Parfums De Marly,Layton,,,Maison Alhambra,Leyden,,,,
1775,Parfums De Marly,Layton,,,The Woods Collection,Natural - Dusk,,,The Best Layton Clone,
1776,Parfums De Marly,Layton,,,Luxudor,Loyal Agar,,,,
1777,Parfums De Marly,Layton,,,Harumme,Lay on Me,,,,
163,Parfums De Marly,Layton Exclusif,,,La Ree Fragrances,Country Meadow Exclusif,,,,
893,Parfums De Marly,Meliora,,,,Zee,,,,
951,Parfums De Marly,Noir De Noir,,,,Club De Nuit Intense Women,,,,
956,Parfums De Marly,Noir Extreme Twist,,,Just Jack,Noir Endurance,,,,
964,Parfums De Marly,Oajan,,,,Apple Crumb,,,,
166,Parfums De Marly,Oriana,,,Lattafa,Ansaam Gold,,,,
164,Parfums De Marly,Pagesus,,,,Rose 01 Swiss Arabian,,,,
164,Parfums De Marly,Pagesus,,,Afnan,Flower Bouquet,,,,
164,Parfums De Marly,Pagesus,,,Armaf,Craze Pdm Delina- Maison Alhambra Delilah,,,,
1058,Parfums De Marly,Pegasis Exclusif,,,,Exclusif Mythical Horse,,,,
1779,Parfums De Marly,Pegasus,,,Maison Alhambra,Perseus,,,,
1059,Parfums De Marly,Pegasus,,,,Craze,,,,
1060,Parfums De Marly,Pegasus,,,,Greek Horse,,,,
1061,Parfums De Marly,Pegasus,,,,Mythical Horse,,,,
1063,Parfums De Marly,Pegasus Exclusif,,,,Stallion Exclusif,,,,
1064,Parfums De Marly,Pegasus Exclusif,,,,Voyage Titan Pour Homme,,,,
1780,Parfums De Marly,Pegasus Exclusif,,,Maison Alhambra,Perseus Exclusif,,,,
520,Penhaligon,Cedarhalfeti,,,,Mohra,,,,
716,Penhaligon,Halfeti,,,,Village of Karaotlak,,,,
1782,Penhaligon,The Blazing Mr.sam,,,Fragrance World,Apex,,,,
482,Polo,Blue,,,,Another Blue Dua,,,,
749,Prada,Infusion D'iris,,,,Infused Iris,,,,
171,Prada,L'homme,,,,Evoke Gold for Him Ajmal,,,,
1783,Prada,L'homme,,,Ajmal,Eovke Gold,,,,
872,Prada,Luna Rossa,,,,Darkside of the Moon,,,,
264,Profumum,Acqua Viva,,,,Acqua Solaris,,,,
1141,Profumum,Roma Dulcis in Fundo,,,,Dolce Vita,,,,
875,Puredistance,M,,,,Distance,,,,
235,Rabanne,1 Million,,,,Bois Nuit,,,,
236,Rabanne,1 Million,,,,Club De Nuit,,,,
237,Rabanne,1 Million,,,,Tag-him Prestige,,,,
1738,Rabanne,1 Million,,,Zara,Uomo,,,Toned Downed Version,
1739,Rabanne,1 Million,,,Lattafa,Arqus Private One,,,,
1740,Rabanne,1 Million,,,Halloween,Man,,,,
238,Rabanne,1 Million Absolutely Gold,,,,Stronger,,,,
239,Rabanne,1 Million Elixir,,,,Atoor Al Alam Al Raiee Lil Rijal,,,,
240,Rabanne,1 Million Lucky,,,,Mousuf Brown,,,,
1741,Rabanne,1 Million Lucky,,,Ard Al Zaafaran,Mousuf,,,"Inspired, Similar for the 1st Hour, Turn Sour",
241,Rabanne,1 Million Parum,,,,Shaghaf for Men,,,,
460,Rabanne,Black Xs,,,Armaf,Italiano Nero,,,,
461,Rabanne,Black Xs,,,,,,,,
1742,Rabanne,Black Xs,,,Zara,Man Gold,,,Top Notes a Bit Diff,
1743,Rabanne,Black Xs L'exces,,,Swiss Arabian,Shaghaf Men,,,,
462,Rabanne,Black Xs L’exces,,,,Shawq,,,,
778,Rabanne,Invictus,,,,Aura,,,,
160,Rabanne,Invictus,,,Lattafa,Najdia,,,,
775,Rabanne,Invictus,,,,Rixos for Man,,,,
776,Rabanne,Invictus,,,,Ruthless,,,,
777,Rabanne,Invictus,,,,Victorioso,,,,
780,Rabanne,Invictus Aqua,,,,El Cielo Pour Homme,,,,
781,Rabanne,Invictus Aqua,,,,Error 408,,,,
783,Rabanne,Invictus Aqua,,,,Nice Sapphire,,,,
1746,Rabanne,Invictus Aqua,,,Frank Olivier,Sunrise Urban Ice,,,,
1747,Rabanne,Invictus Aqua,,,Mont Blanc,Legend Spirit,,,Recommended,
1748,Rabanne,Invictus Aqua,,,Zara,Seoul Summer,,,,
1749,Rabanne,Invictus Aqua,,,Zara,Man Blue Spirit,,,,
161,Rabanne,Invictus Aqua 2016,,,,Montblanc Legend Spirit,,,,
784,Rabanne,Invictus Legend,,,,Victorioso Legend,,,,
785,Rabanne,Invictus Victory,,,,Victorioso Victory,,,,
786,Rabanne,Invictus Victory Elixir,,,,Epoque Artistique,,,,
787,Rabanne,Invictus/ Invictus Acqua,,,,Hayaati,,,,
158,Rabanne,Lady Million,,,,Women Zara Fabulous Sweet,,,,
158,Rabanne,Lady Million,,,,Marks & Spencer Warm Neroli,,,,
1755,Rabanne,Olympea,,,Paris Corner,Pendora Scents Octavia Demure,,,,
972,Rabanne,Olympea,,,,Her Sensual Mist,,,,
1753,Rabanne,Olympea,,,Lattafa,La Muse Angel,,,,
1754,Rabanne,Olympea Blossom,,,Maison Alhambra,Olivia,,,,
1752,Rabanne,Olympea Blossom,,,Maison Alhambra,Olivia Blossom,,,,
159,Rabanne,Olympéa,,,Superdrug Layering Lab,Body Mist Paradise,,,,
157,Rabanne,One Million,,,,Westside Leather and Spice,,,,
1065,Rabanne,Percival,,,,Legendary Knight,,,,
1756,Rabanne,Phantom,,,Lattafa,Hayaati Al Maleky,,,,
1202,Rabanne,Sedley,,,,Leedys,,,,
1203,Rabanne,Sedley,,,,Maahir Legacy,,,,
1208,Rabanne,Shagya,,,,Arabian Breed,,,,
1082,Ralph Lauren,Polo,,,,Vintage 1978,,,,
1083,Ralph Lauren,Polo Green,,,,Bet on Green,,,,
1084,Ralph Lauren,Polo Red,,,,Bet on Red,,,,
1085,Ralph Lauren,Polo Sport,,,,Endorphin for Him,,,,
1086,Ralph Lauren,Polo Sport,,,,Gamer,,,,
1087,Ralph Lauren,Polo Supreme Cashmere,,,,Bet on Cashmere,,,,
173,Ralph Lauren,Romance,,,Next,Just Pink,,,,
1142,Ralph Lauren,Romance for Her,,,,Her Affair,,,,
1143,Ralph Lauren,Romance for Him,,,,His Affair,,,,
1785,Rasasi,Hawas,,,Rasasi,Rassai Nafeis Al Shaghaf,,,Fresh Version of Hawas,
1786,Robert Cavalli,Deep Desire,,,Maison Alhambra,Le Carmine Pour Femme,,,,
821,Robert Piguet,Knightsbridge,,,,Spellbound,,,,
175,Roja Dove,Elysium,,,Paris Corner,Emir Trillium,,,,
175,Roja Dove,Elysium,,,,Fa Paris Divin Asylum,,,,
244,Roja Parfums,51 Pour Femme,,,,Dua Street 51 Femme,,,,
245,Roja Parfums,A Goodnight Kiss,,,,Nightly Kiss,,,,
247,Roja Parfums,A Midsummer Dream,,,,Enchantment,,,,
269,Roja Parfums,Ahlam for Women,,,,Inimitable Personality,,,,
282,Roja Parfums,Amber Aoud,,,,Gold Oudh,,,,
283,Roja Parfums,Amber Aoud Absolue Precieux,,,,Oud Ambre Absolu,,,,
284,Roja Parfums,Amber Oud,,,,Burj Khalifa,,,,
328,Roja Parfums,Apex,,,,Highness X,,,,
1787,Roja Parfums,Britannia,,,Ard Al Zaafaran,Shafaq,,,,
499,Roja Parfums,Brittania,,,,Shafaq Ard Al Zafaran,,,,
500,Roja Parfums,Brittania,,,,The Kingdom of Uk,,,,
512,Roja Parfums,Candy Aoud,,,,Candylicious,,,,
532,Roja Parfums,Chypre Extraordinaire,,,,Chypré X,,,,
551,Roja Parfums,Creation E,,,,King Tut,,,,
552,Roja Parfums,Creation-e,,,,Midnight with the Mobster,,,,
561,Roja Parfums,Danger,,,,Lethal,,,,
567,Roja Parfums,De La Nuit 3,,,,Exotic 3,,,,
573,Roja Parfums,Diaghilev,,,,Impresario,,,,
574,Roja Parfums,Diaghilev,,,,Trepak,,,,
594,Roja Parfums,Elixir Pour Femme,,,,Lady Elixir,,,,
595,Roja Parfums,Elysiuim,,,,Supernova,,,,
596,Roja Parfums,Elysiuim,,,,Supernova 2tone Gold & Silver,,,,
597,Roja Parfums,Elysiuim,,,,Supernova Cologne Special Edition,,,,
598,Roja Parfums,Elysium,,,,Elysian Fraiche,,,,
599,Roja Parfums,Elysium,,,,Elysian Soleil,,,,
600,Roja Parfums,Elysium,,,,Elysian Zest,,,,
601,Roja Parfums,Elysium,,,,Supernova Rebirth,,,,
1788,Roja Parfums,Elysium,,,Alexandria Fragrances,Zion,,,,
1789,Roja Parfums,Elysium,,,Fragrance World,Fragance Imperium,,,,
1790,Roja Parfums,Elysium,,,Fragrance World,- Divin Asylum,,,Closest Dupe,
1792,Roja Parfums,Elysium,,,The Dua Brand,Supernova Attar,,,Heavy Oil Concentration,
602,Roja Parfums,Elysium Parfum Cologne,,,,Elysian Cologne,,,,
603,Roja Parfums,Elysium Parfum Cologne,,,,Elysian Intense,,,,
611,Roja Parfums,Enigma,,,,Enigmatic Exclusif,,,,
612,Roja Parfums,Enigma,,,,Enigmatic Spéciale,,,,
613,Roja Parfums,Enigma Aoud,,,,The Mobster’s Aoud,,,,
614,Roja Parfums,Enigma Pour Femme,,,,Mrs. Mobster,,,,
689,Roja Parfums,Great Britain,,,,Britain,,,,
707,Roja Parfums,H Aoud,,,,Alpha Aoud,,,,
708,Roja Parfums,H the Exclusive Black Tier,,,,Exclusive Tier,,,,
717,Roja Parfums,Haute Parfumerie Semi-bespoke 24,,,,Private Reserve 24,,,,
835,Roja Parfums,L'oscar,,,,Pure London,,,,
868,Roja Parfums,Love,,,,My Love,,,,
880,Roja Parfums,Madison Pour Femme,,,,Bucharest Elixir Femme,,,,
887,Roja Parfums,Manhattan,,,,Manhattan Booze,,,,
923,Roja Parfums,Musk Aoud,,,,Regal Musk Oud,,,,
967,Roja Parfums,Oceania,,,,Ocean of Dua,,,,
1793,Roja Parfums,Oceania,,,Makin' Scents,Triton,,,Recommended,
971,Roja Parfums,Oligarch,,,,The Monarch,,,,
1071,Roja Parfums,Pierre De Velay 16,,,,Le-puy-en-velay 16,,,,
1072,Roja Parfums,Pierre De Velay 4,,,,Le Puy En Velay 4,,,,
1139,Roja Parfums,Roja Haute Luxe,,,,Gold Label,,,,
1168,Roja Parfums,Royale No. 4,,,,Forbidden No. 4,,,,
1199,Roja Parfums,Scandal Pour Femme,,,,Wicked! Femme,,,,
1200,Roja Parfums,Scandal Pour Homme,,,,Wicked!,,,,
1219,Roja Parfums,Sultanate of Oman,,,,Kingdom of Oman,,,,
1227,Roja Parfums,Sweetie Aoud,,,,Scrumptious,,,,
1229,Roja Parfums,Taif Aoud,,,,Majestic Taif,,,,
1284,Roja Parfums,Vetiver Extrait,,,,Vetivero,,,,
1794,Rosendo Mateu Olfactive Expressions,"Amber, Sensual Musk",,,Lattafa,Pride Ishq Al Shuyukh Gold,,,"Not As Floral, Close to Ysl Babycat Than Rosendo Mateu Nº 5",
524,Royal Crown,Celebration,,,,Elated,,,,
1201,Royal Crown,Sea Island,,,,Adventure Island,,,,
646,Sauvage,Fierce,,,,Edition One Men,,,,
1796,Shiseido,Zen,,,Maison Alhambra,Zen,,,,
1057,Slumberhouse,Pear + Olive,,,,Succulent,,,,
251,Sospiro,Accento,,,,Accent,,,,
304,Sospiro,Anniversary,,,,Dua’s Anniversary,,,,
622,Sospiro,Erba Pura,,,,Tropical Aura,,,,
581,Spiritueuse,Double Vanille,,,,Vanille Overload,,,,
916,Stephanie Humbert Lucas 777,Mortal Skin,,,,Immortal,,,,
177,Thameen,Carved Oud,,,Borouj,Lamastat Oud,,,,
177,Thameen,Carved Oud,,,Lattafa,Zaffiro Crafted Oud,,,,
516,Thameen,Carved Oud,,,,Ziffirino,,,,
178,Thameen,Regent Leather,,,Lattafa,Zaffiro Regale Thameen,,,,
1798,Thameen,Regent Leather,,,Maison Alhambra,Zaffiro Regale,,,,
249,The One,Abercrombie & Fitch,,,,Dua’s Instinct,,,,
1266,The Spirit of Dubai,Turath,,,,Heritage,,,,
248,Thierry Mugler,A*men Pure Havane,,,,When in Havana,,,,
271,Thierry Mugler,Alien Oud Majestueux,,,,Alienated Aoud,,,,
1115,Thierry Mugler,Pure Malt,,,,Killer Instinct,,,,
1275,Thierry Mugler,Ultra Zest,,,,Zest,,,,
291,Tiziana Terenzi,Andromeda,,,,Anarch,,,,
556,Tiziana Terenzi,Cubia,,,,Sorrento,,,,
706,Tiziana Terenzi,Gumin,,,,Gusta,,,,
818,Tiziana Terenzi,Kirke,,,,Karaat,,,,
819,Tiziana Terenzi,Kirke,,,,Kenzy,,,,
1800,Tiziana Terenzi,Kirke,,,Lattafa,Confidential Private Gold,,,,
824,Tiziana Terenzi,Kuma,,,,Magnifico,,,,
997,Tiziana Terenzi,Orza,,,,La Vela,,,,
1080,Tiziana Terenzi,Poggia,,,,Pogi,,,,
1090,Tiziana Terenzi,Porpora,,,,Love Nectar,,,,
229,Tom Ford,8,,,,London Destination,,,,
340,Tom Ford,Arabian Wood,,,,Ebony De Arabia,,,,
428,Tom Ford,Beau De Jour,,,,Zino,,,,
190,Tom Ford,Bitter Peach,,,,Bright Peach Maison Alahmbra,,,,
434,Tom Ford,Bitter Peach,,,,Bright Peach,,,,
436,Tom Ford,Bitter Peach,,,,Just Peach,,,,
437,Tom Ford,Bitter Peach,,,,Sour Peach,,,,
442,Tom Ford,Black Opium,,,,Ambery Vanilla,,,,
443,Tom Ford,Black Opium,,,,Black Optra,,,,
444,Tom Ford,Black Opium,,,,Diva!,,,,
446,Tom Ford,Black Opium,,,,Fleur Noire,,,,
447,Tom Ford,Black Opium,,,,Gardenia,,,,
448,Tom Ford,Black Opium,,,,Little Black Dress,,,,
449,Tom Ford,Black Opium,,,,Midnight Nymph,,,,
451,Tom Ford,Black Opium,,,,Revolutionary Noire,,,,
194,Tom Ford,Black Orchid,,,Ard Al Zaafaran,Oud 24 Hours,,,,
453,Tom Ford,Black Orchid,,,,Black Spice Orchid,,,,
454,Tom Ford,Black Orchid,,,,Celestial Flower,,,,
1803,Tom Ford,Black Orchid,,,Maison Alhambra,Black Origami,,,,
492,Tom Ford,Bois Marocain,,,,Wood of Morocco,,,,
509,Tom Ford,Cafe Rose,,,,Dark Pleasure,,,,
510,Tom Ford,Cafe Rose,,,,Roses in the Cafe,,,,
183,Tom Ford,Cherry Smoke,,,La Ree Fragrances,Campfire Cherry,,,,
548,Tom Ford,Costa Azzura,,,,Stanley Beach,,,,
187,Tom Ford,Ebene Fume,,,,Ebony Fume Fragrance World,,,,
590,Tom Ford,Ebene Fume,,,,Smoked Ebony,,,,
1804,Tom Ford,Ebene Fume,,,Maison Alhambra,Ebony Fume,,,,
633,Tom Ford,Extreme Noir,,,,The Extreme,,,,
634,Tom Ford,F*cking Fabulous,,,,Funtastic,,,,
648,Tom Ford,Fleur De Chine,,,,Flower of China,,,,
650,Tom Ford,Fleur De Portofino,,,,Italian Bouquet,,,,
661,Tom Ford,Fucking Fabulous,,,,F'ing Unbelievable,,,,
663,Tom Ford,Fucking Fabulous,,,,Fabuloso Intense,,,,
701,Tom Ford,Grey Vetiver,,,,50 Shades of Gray,,,,
702,Tom Ford,Grey Vetiver,,,,Vetiver Vibes,,,,
797,Tom Ford,Italian Cypress,,,,Italian Decorum,,,,
798,Tom Ford,Italian Cypress,,,,Italian Forest,,,,
802,Tom Ford,Japon Noir,,,,Nights of Japan,,,,
806,Tom Ford,Jasmin Rouge,,,,Regal Jasmine,,,,
843,Tom Ford,Lavender Extreme,,,,X-treme Lavanda,,,,
182,Tom Ford,Lost Cherry,,,,Alexandria's Fructus Virginis,,,,
182,Tom Ford,Lost Cherry,,,Lovely Cherie,Maison Alahmbra,,,,
182,Tom Ford,Lost Cherry,,,Amberry,Cherry by Dossier,,,,
182,Tom Ford,Lost Cherry,,,,Popped Cherry by Dua,,,,
182,Tom Ford,Lost Cherry,,,,Montagne Parfum De Cerise,,,,
859,Tom Ford,Lost Cherry,,,,Boozy Cherry,,,,
860,Tom Ford,Lost Cherry,,,,Cherry Smoothie,,,,
861,Tom Ford,Lost Cherry,,,,Parfum De Cerise,,,,
1806,Tom Ford,Lost Cherry,,,Maison Alhambra,Lovely Cherie,,,,
1807,Tom Ford,Lost Cherry,,,Afnan,Turathi Red,,,,
1809,Tom Ford,Lost Cherry,,,Dossier,Ambery Cherry,,,,
1810,Tom Ford,Lost Cherry,,,Chez Pierre,Fiction,,,,
1811,Tom Ford,Mandarino Di Almafi,,,Just Jack,Almafi Coast,,,,
191,Tom Ford,Mandarino Di Amalfi,,,,Almar Coast Just Jack,,,,
884,Tom Ford,Mandarino Di Amalfi,,,,Artisan Blu,,,,
885,Tom Ford,Mandarino Di Amalfi,,,,Citrus Splash,,,,
1812,Tom Ford,Metallique,,,Dossier,Powdery Hawthorn,,,,
917,Tom Ford,Moss Breches,,,,Chypré Suprême,,,,
925,Tom Ford,Musk Pure,,,,Dua’s Purity of Musk,,,,
1813,Tom Ford,Nerli Portofino,,,Maison Alhambra,Porto Neroli,,,,
1814,Tom Ford,Nerli Portofino,,,Al Haramain,Portfolio Neroli Canvas,,,Stronger Than Original,
942,Tom Ford,Neroli Portofino,,,,Alexandria Port,,,,
943,Tom Ford,Neroli Portofino,,,,Neroli of Genoa,,,,
181,Tom Ford,Neroli Portofino Edp,,,,Portfolio Neroli Canvas Al Haramain,,,,
181,Tom Ford,Neroli Portofino Edp,,,,Jeanne En Provence Neroli Intense,,,,
181,Tom Ford,Neroli Portofino Edp,,,,Alhambra Porto Neroli,,,,
181,Tom Ford,Neroli Portofino Edp,,,,Mark & Spencers Sea Salt and Neroli,,,,
184,Tom Ford,Noir,,,Armaf,Odyssey Black,,,,
950,Tom Ford,Noir Anthracite,,,,Coal of Dua,,,,
952,Tom Ford,Noir De Noir,,,,Night Rosa,,,,
953,Tom Ford,Noir Edp,,,,Amber Pour Homme Intense,,,,
185,Tom Ford,Noir Extreme,,,,Nior Endurance Just Jack,,,,
955,Tom Ford,Noir Extreme,,,,Select Night,,,,
973,Tom Ford,Ombre Leather,,,,Mirsaal of Trust,,,,
974,Tom Ford,Ombre Leather,,,,Noir En Leather,,,,
975,Tom Ford,Ombre Leather,,,,Rare Carbon,,,,
976,Tom Ford,Ombre Leather,,,,Shumoukh Al Ghutra,,,,
978,Tom Ford,Ombre Leather,,,,Vintage Suede,,,,
1819,Tom Ford,Ombre Leather,,,Maison Alhambra,Amber & Leather,,,,
1021,Tom Ford,Oud Minaral,,,,Wajwood,,,,
1022,Tom Ford,Oud Minerale,,,,Aoud & Minerals,,,,
189,Tom Ford,Oud Minérale,,,My Perfumes,Oud Al Saqr,,,,
188,Tom Ford,Oud Wood,,,,Woody Oud Maison Alahmbra,,,,
188,Tom Ford,Oud Wood,,,,Aafiya Oud Silvestre,,,,
1035,Tom Ford,Oud Wood,,,,Bois Oudh,,,,
1036,Tom Ford,Oud Wood,,,,"E1005=hyperlink(""https://alexandriafragrances.com/collections/niche-inspirations/products/agar"",""agar"")",,,,
1037,Tom Ford,Oud Wood,,,,Icon Absolute,,,,
1038,Tom Ford,Oud Wood,,,,Oud Bois,,,,
1039,Tom Ford,Oud Wood,,,,Supremacy Gold,,,,
1040,Tom Ford,Oud Wood,,,,Versace Pour Homme Oud Noir,,,,
1041,Tom Ford,Oud Wood,,,,Woody Oud,,,,
1044,Tom Ford,Oud Wood Intense,,,,Agar Intense,,,,
198,Tom Ford,Plum Japonais,,,,La Ree Springtime in Japan,,,,
1079,Tom Ford,Plum Japonais,,,,Forbidden Plum,,,,
1091,Tom Ford,Porto Neroli,,,,Amalfi Sunray,,,,
1149,Tom Ford,Rose Prick,,,,Rose Addict,,,,
1150,Tom Ford,Rose Prick,,,,Rose Petals,,,,
1177,Tom Ford,Santal Blush,,,,Adam Levine for Women,,,,
180,Tom Ford,Soleil Blanc,,,Just Jack,Blanc,,,,
180,Tom Ford,Soleil Blanc,,,,H&m Sunray,,,,
1824,Tom Ford,Soleil Blanc,,,Zara,Soleil Decade,,,,
196,Tom Ford,Tobacco Oud,,,Perfume Parlour,Wood Leaf Tobacco Oud,,,,
196,Tom Ford,Tobacco Oud,,,,T. Habanero Rania J,,,,
195,Tom Ford,Tobacco Vanille,,,,Amber Oud Tobacco Edition Al Haramain,,,,
195,Tom Ford,Tobacco Vanille,,,Maison Alhambra,Tobacco Touch,,,,
195,Tom Ford,Tobacco Vanille,,,,Charuto Tobacco Vanille,,,,
1825,Tom Ford,Tobacco Vanille,,,Al Haramain,Amber Oud,,,,
1828,Tom Ford,Tobacco Vanille,,,Ard Al Zaafaran,Arad Wafa,,,,
1829,Tom Ford,Tobacco Vanille,,,Zara,Warm Black,,,,
1830,Tom Ford,Tobacco Vanille,,,Just Jack,Tobacco Leaf,,,,
192,Tom Ford,Tuscan Leather,,,Maison Alhambra,Toscano Leather,,,,
192,Tom Ford,Tuscan Leather,,,Rasasi,La Yuqawam,,,,
1280,Tom Ford,Uomo Noir Absolu,,,,Midnight Ecstasy Killer Oud,,,,
197,Tom Ford,Vanille Fatale,,,,Nuit D'issey Pulse of the Night by Issey Miyake,,,,
1834,Tom Ford,Velvet Orchid,,,Just Jack,Wild Orchid,,,,
199,Tom Ford,Violet Blonde,,,,Blondie by Dua,,,,
1835,Valentino,Uomo Intense,,,Saint Hilaire,Ambre Chic,,,,
1836,Valentino,Uomo Intense,,,Milestone Perfumes,Valencia Uomo Intense,,,,
201,Valentino,V,,,Rasasi,Daarej,,,,
1837,Valentino,Voce Viva,,,Maison Alhambra,Voices,,,,
260,Versace,Acqua Di Giò Profumo,,,,Al Qannas,,,,
1838,Versace,Bright Crystal,,,Maison Alhambra,Versencia Crystal,,,,
1839,Versace,Crystal Noir,,,Maison Alhambra,Versencia Noir,,,,
204,Versace,Dylan Blue,,,,Bulgari Aqua Atlantiqve,,,,
202,Versace,Eau Fraiche,,,Armaf,Aura Fresh,,,,
629,Versace,Eros,,,,All You Need Is Desire,,,,
1841,Versace,Eros,,,Guess,Los Angeles 1981,,,Recommended(inspired),
1843,Versace,Eros,,,Lattafa,Blue Sapphire,,,,
1844,Versace,Eros,,,Szindore,Amayas,,,,
203,Versace,Eros Edt,,,Riiffs,Imperial Blue,,,,
1845,Versace,Eros Flame,,,Maison Alhambra,Versencia Rouge,,,,
1846,Versace,Eros Flame,,,Fragrance World,Fragance Des Tentacious Flame,,,,
205,Versace,Pour Homme,,,Rasasi,Hatem,,,,
1097,Versace,Pour Homme,,,,Sauville Pour Homme,,,,
1848,Versace,Versense,,,Maison Alhambra,Versencia Essence,,,,
1850,Victoria Secret,Bombshell Edp,,,Zara,Orchid,,,,
1851,Victoria Secret,Bombshell Intense,,,Maison Alhambra,Pink Shimmer Secret Intense,,,,
1852,Victoria Secret,Bombshell Oud,,,Maison Alhambra,Pink Shimmer Secret Oud,,,,
1853,Victoria Secret,Very Sexy Night,,,Maison Alhambra,Very Velvet Noir,,,,
1854,Victoria Secret,Very Sexy Orchid,,,Maison Alhambra,Very Velvet Orchid,,,,
1855,Victoria Secret,Very Sexy Rouge,,,Maison Alhambra,Very Velvet Rouge,,,,
1856,Victoria Secret,Very Sexy Sea,,,Maison Alhambra,Very Velvet Aqua,,,,
1287,Viktor & Rolf,,,,,Floral Shock,,,,
307,Viktor & Rolf,Antidote,,,,Counterattack,,,,
206,Viktor & Rolf,Flower Bomb,,,Zara,Oriental,,,,
653,Viktor & Rolf,Flowerbomb,,,,Flower Orchid,,,,
654,Viktor & Rolf,Flowerbomb,,,,Heavy Petal,,,,
1857,Viktor & Rolf,Flowerbomb,,,Maison Alhambra,Victoria Flower,,,,
207,Viktor & Rolf,Spicebomb,,,,Signature Night Armaf,,,,
1858,Viktor & Rolf,Spicebomb,,,Remy Latour,Cigar Black Wood,,,,
208,Viktor & Rolf,Spicebomb Extreme,,,Reha,Initio Parfums Prives,,,,
1859,Viktor & Rolf,Spicebomb Extreme,,,Bulgari,Man in Black,,,,
1860,Viktor & Rolf,Spicebomb Extreme,,,Cremo,Spice & Black Vanilla,,,,
858,Widian,Londong,,,,London,,,,
242,Xe,24 Gold,,,,24 Carat Pure Gold,,,,
1862,Xerjoff,1861 Naxos,,,Perfume Parlour,Greek Island 1950,,,,
243,Xerjoff,40 Knots,,,,Ramz Gold,,,,
252,Xerjoff,Accento,,,,Voux Violette,,,,
1863,Xerjoff,Accento,,,Maison Alhambra,Philos Centro,,,,
270,Xerjoff,Alexandria Ii,,,,Alexander the Great,,,,
329,Xerjoff,Apollonia,,,,Zimaya Musk Is Great,,,,
496,Xerjoff,Bouquet Ideale,,,,Inara White,,,,
517,Xerjoff,Carved Oud,,,,Voux Elegante,,,,
518,Xerjoff,Casamorati Lira,,,,Lyra,,,,
210,Xerjoff,Dama Bianca,,,,Al Haramaine Junoon Noir,,,,
621,Xerjoff,Erba Gold,,,,Oudain,,,,
211,Xerjoff,Erba Pura,,,,Al Haramain Amber Oud Gold Edition,,,,
623,Xerjoff,Erba Pura,,,,Al-shir Edp,,,,
624,Xerjoff,Erba Pura,,,,Ana Abiyedh,,,,
625,Xerjoff,Erba Pura,,,,Shaghaf Oud Ahmar,,,,
626,Xerjoff,Erba Pura,,,,Voux Turquoise,,,,
627,Xerjoff,Erba Pura,,,,Zimaya Amber Is Great,,,,
1865,Xerjoff,Erba Pura,,,Maison Alhambra,Philos Pura,,,,
801,Xerjoff,Italica,,,,Italian Caramel,,,,
856,Xerjoff,Lira,,,,Chocolate Dream,,,,
912,Xerjoff,More Than Words,,,,Karnak Temple,,,,
913,Xerjoff,More Than Words,,,,Maahir,,,,
213,Xerjoff,Naxos,,,,Insurrection Pure 2 Wild,,,,
213,Xerjoff,Naxos,,,Paris Corner,Emir Voux Elegante,,,,
937,Xerjoff,Naxos,,,,Sicilian Tobacco,,,,
938,Xerjoff,Naxos 1861,,,,1981x,,,,
1868,Xerjoff,Opera,,,Maison Alhambra,Philos Opus Noir,,,,
1133,Xerjoff,Richwood,,,,Rich Bois,,,,
1134,Xerjoff,Richwood,,,,Valley of the Kings,,,,
212,Xerjoff,Symphonium,,,,Chocolaye Makes Me Happy by Unique Luxury,,,,
212,Xerjoff,Symphonium,,,,Boss the Scent Private Accord,,,,
1048,Yohji Yamamoto,Paradox,,,,Paris Oud,,,,
215,Yves Saint Lauren,Black Opium,,,,Lovali Black Addiction,,,,
220,Yves Saint Lauren,Laurent Libre,,,,Bbw Fairytale,,,,
221,Yves Saint Lauren,Libre Intense,,,Maison Alhambra,Libbra Intense,,,,
222,Yves Saint Lauren,Mon Paris,,,Coach,the Fragrance by Coach,,,,
222,Yves Saint Lauren,Mon Paris,,,Dossier,Fruity Brown Sugar,,,,
222,Yves Saint Lauren,Mon Paris,,,La Rive,She's Mine,,,,
